id,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
456,15594878,704,Germany,Female,37,1,148045.45,2,1,1,135851.3,0
458,15635598,607,France,Male,45,8,0,1,1,0,168816.22,1
459,15790599,704,Spain,Female,33,7,0,1,1,1,160979.66,0
460,15806964,627,France,Male,38,8,0,1,1,0,167773.55,1
461,15685829,682,Spain,Male,37,6,109730.22,1,0,1,28370.95,0
462,15659428,707,Germany,Male,36,2,98894.39,2,1,1,37264.11,0
464,15592761,569,France,Female,38,4,0,1,1,1,170980.86,0
465,15682049,662,Germany,Male,31,4,97338.19,2,1,0,197276.13,0
466,15672516,651,Germany,Male,37,6,111379.55,1,0,1,17848.3,0
467,15640407,649,France,Female,59,1,0,1,0,1,176943.59,1
468,15673591,653,France,Female,45,0,0,1,1,0,94878.14,1
469,15612193,639,Spain,Female,29,1,121542.57,1,1,0,121747.96,0
470,15783477,745,France,Male,43,6,0,2,0,0,86044.98,0
471,15589210,633,France,Male,44,3,171913.87,1,0,0,83056.22,0
472,15686670,684,Spain,Male,39,1,0,2,1,0,125979.36,0
474,15672447,542,France,Male,38,5,0,2,0,1,124484.78,0
475,15677546,659,France,Male,34,8,0,2,1,1,181605.85,0
476,15790717,682,France,Female,23,8,117739.08,2,1,1,74878.96,0
477,15741745,703,Spain,Female,37,5,0,2,1,1,166650.9,0
478,15761348,706,Germany,Male,31,4,91522.04,1,1,0,177613.19,0
479,15572735,729,France,Male,34,1,0,1,1,0,158086.33,0
481,15605872,682,France,Female,36,6,0,2,1,0,121866.87,0
482,15773876,596,France,Female,38,2,0,2,0,1,94739.2,0
483,15792468,683,France,Female,41,5,0,1,1,1,187985.7,1
484,15598883,762,Spain,Male,42,7,0,2,1,0,8982.75,0
485,15600912,537,France,Female,40,1,0,1,1,1,95829.17,0
486,15674929,718,Germany,Male,55,10,135483.17,1,1,1,149536.15,0
487,15741921,739,Germany,Male,47,5,96341,1,1,1,133059.15,0
488,15705313,579,Spain,Female,55,8,0,2,1,1,162961.79,0
489,15589224,613,Spain,Male,33,7,0,2,1,1,142566.75,0
490,15602841,850,Spain,Male,38,6,0,2,0,0,94875.03,0
491,15803976,582,Spain,Male,35,8,0,1,0,0,14081.64,0
492,15716609,705,Spain,Male,50,6,0,2,1,1,154843.4,0
493,15682454,694,Spain,Male,66,6,0,2,1,1,65801.44,0
494,15798850,543,France,Male,39,3,133384.66,1,1,1,166850.57,1
495,15633141,687,France,Female,31,7,0,1,1,0,18094.96,0
496,15604832,636,France,Female,46,5,0,1,1,0,133871.83,1
497,15581229,597,Spain,Female,67,2,0,2,0,1,112554.68,0
498,15725166,674,Spain,Male,35,8,0,2,1,0,56594.36,0
499,15684865,628,Germany,Male,45,2,114737.43,1,1,0,87412.24,1
500,15631480,595,Spain,Female,31,4,0,2,0,1,152499.8,0
501,15742677,763,France,Male,35,1,95675.62,1,1,1,157567.37,0
502,15717995,683,France,Male,32,4,0,2,1,1,171587.9,0
503,15705994,674,France,Female,36,6,0,2,1,1,1055.66,0
504,15594436,850,Spain,Female,26,3,0,2,1,0,183487.98,0
505,15742404,648,Spain,Male,34,0,92476.88,1,1,1,169469.3,0
506,15806926,583,France,Female,32,2,0,2,1,1,104982.39,0
507,15765457,599,France,Male,38,2,87098.91,1,1,1,148528.24,1
508,15690958,642,France,Male,40,9,0,2,1,0,140763.18,0
509,15663987,850,Spain,Female,33,1,0,1,1,0,145593.85,0
510,15592389,679,France,Male,35,4,0,1,1,1,129984.2,0
511,15635367,663,France,Male,40,3,0,2,1,1,116160.04,0
512,15793366,691,France,Male,41,2,0,2,1,0,57862.88,0
513,15798885,593,France,Male,43,7,0,2,1,1,166471.81,0
514,15805523,717,Spain,Female,43,2,0,2,1,0,93820.49,0
515,15642709,543,Spain,Male,50,6,0,1,0,1,180736.24,0
516,15641685,667,France,Male,40,9,0,2,1,0,126812.63,0
517,15591724,669,France,Female,50,4,0,1,1,0,182038.6,1
518,15589475,724,France,Female,36,7,105770.7,1,1,1,60905.51,0
519,15599402,593,France,Male,40,6,135549.9,1,1,1,199454.19,1
520,15610156,741,France,Female,46,8,0,1,1,1,129526.57,1
521,15696054,751,France,Female,53,9,0,2,1,0,86797.41,1
522,15721251,692,France,Male,42,9,0,2,1,1,85891.02,0
523,15662067,705,Spain,Male,40,4,0,2,0,1,97939.3,0
524,15655368,715,Spain,Male,34,8,0,2,1,0,4497.55,0
525,15809309,699,Spain,Male,39,4,131513.26,1,1,0,96864.36,0
526,15793693,773,Spain,Female,33,6,0,2,1,0,53889.41,0
527,15690130,679,Spain,Male,39,6,0,2,1,0,49833.5,0
528,15761608,581,Spain,Female,36,7,0,2,1,0,132770.11,0
529,15598044,679,France,Female,42,6,107905.95,1,1,0,168895.06,0
530,15662494,641,France,Female,34,1,172646.82,2,0,1,119071.56,0
531,15671345,611,Germany,Male,30,2,91328.71,2,0,1,187908.01,0
533,15754569,583,France,Female,50,6,0,1,1,0,177099.71,1
534,15690939,632,France,Female,41,5,0,1,1,0,164886.64,1
535,15794849,653,France,Male,39,3,0,1,1,0,118913.53,1
536,15783859,714,France,Female,28,0,132371.3,1,1,0,178291.09,0
537,15631512,611,France,Male,37,4,139825.34,1,1,1,44965.54,0
538,15586974,651,Germany,Female,49,4,118098.62,1,0,0,123949.24,1
539,15708534,675,France,Male,29,9,0,1,1,1,89891.4,0
540,15607560,662,France,Male,40,4,0,2,1,1,173844.69,0
541,15679531,629,Spain,Male,24,1,0,2,1,1,127059.04,0
542,15689514,675,France,Male,33,3,0,1,0,0,71420.16,0
543,15792467,729,France,Male,49,2,0,2,0,0,138884.31,0
544,15799217,608,Germany,Male,55,3,76665.71,1,1,0,142400.27,1
545,15814772,571,France,Male,48,6,122031.55,2,1,1,96420.58,0
546,15657778,686,Spain,Male,32,2,0,2,1,0,134901.56,0
548,15707559,543,France,Female,47,9,0,2,1,1,54949.73,0
549,15600583,710,Germany,Male,41,7,126345.55,1,1,1,120250.58,0
550,15696812,741,France,Male,30,9,0,2,0,1,121405.02,0
551,15791174,628,France,Female,38,4,0,1,1,1,106837.06,0
552,15705735,790,Spain,Male,36,3,0,2,0,1,123954.45,0
553,15677317,671,France,Female,34,2,81564.1,1,1,1,137037.97,0
555,15580149,679,France,Male,32,5,0,2,1,0,160529.71,0
556,15645600,716,France,Male,34,9,0,2,0,0,177506.66,0
557,15792726,545,Germany,Male,44,5,106328.08,1,1,0,174027.3,1
558,15690175,678,France,Male,36,7,0,2,1,0,62944.75,0
559,15723488,711,Spain,Female,40,8,0,1,0,1,175544.02,1
560,15701354,639,France,Male,37,1,0,2,0,0,53534.8,0
561,15612207,553,France,Male,33,5,96679.71,1,1,0,132870.15,0
562,15702344,535,Spain,Female,38,10,0,2,1,1,120892.65,0
563,15714391,584,France,Female,42,4,0,2,1,1,86935.08,0
564,15775809,709,France,Male,42,7,0,2,1,0,47428.73,0
565,15682084,633,France,Female,39,7,0,2,0,1,83092.24,1
566,15655123,727,France,Female,47,9,160982.89,1,1,0,59259.44,1
567,15767414,706,France,Female,31,10,0,2,1,1,51987.99,0
570,15800482,633,France,Male,37,2,109730.22,1,1,0,102021.39,0
571,15589643,675,France,Male,25,1,84587.9,1,1,0,129975.79,0
572,15740356,649,France,Male,33,1,0,1,1,1,62762.03,0
573,15731377,516,France,Female,48,2,0,1,0,0,76548.46,1
574,15700300,651,France,Male,36,7,0,2,1,1,140745.91,0
575,15770039,572,France,Male,38,6,0,2,1,0,79270.02,0
576,15654959,485,France,Male,34,4,120962.59,1,1,0,705.18,0
577,15741728,663,France,Male,42,2,0,1,1,1,137519.92,0
578,15578738,588,France,Male,31,3,0,1,0,1,173948.4,0
579,15571284,637,Germany,Male,59,1,132088.59,1,1,0,189159.97,1
580,15809823,559,Spain,Male,40,7,0,1,0,1,181224.56,0
581,15746826,731,France,Male,35,6,0,1,0,1,181177.9,1
582,15656319,613,France,Female,43,3,0,2,1,0,156495.55,0
583,15792250,733,France,Male,33,3,132578.92,1,1,1,175894.24,0
584,15752488,712,France,Female,40,10,0,1,0,0,66548.58,0
586,15622470,718,Spain,Male,61,8,0,2,1,1,157891.86,0
587,15614187,627,France,Male,42,9,0,2,1,0,138526.96,1
588,15779744,648,Spain,Male,38,7,118400.91,1,0,1,151871.84,0
589,15652981,627,Germany,Male,42,5,104568.41,1,1,0,176547.8,1
591,15778089,714,Spain,Female,28,9,148363.38,1,1,0,123435.05,0
592,15631816,544,Germany,Male,36,7,133637.86,2,0,1,184570.04,0
593,15795540,538,Germany,Female,52,2,132351.29,1,1,1,162763.01,0
594,15686870,623,Spain,Male,38,2,0,2,0,1,187816.59,0
596,15652835,675,France,Female,31,1,0,2,0,0,92612.88,0
597,15589948,697,France,Male,29,5,0,2,1,1,84760.32,0
598,15673529,681,Germany,Female,23,7,107712.57,2,1,0,169425.3,1
599,15789423,669,France,Male,30,5,0,2,1,1,151903.6,0
600,15618703,637,France,Male,36,6,151766.71,1,1,1,136390.88,0
601,15788676,594,France,Female,29,3,0,1,1,0,4798.12,0
602,15736397,705,France,Female,37,6,0,2,1,1,171045.65,0
603,15648059,697,Germany,Female,35,5,139875.2,1,1,0,184843.77,0
604,15797710,682,Spain,Female,42,6,0,1,1,0,179291.84,0
605,15645593,531,Spain,Male,60,8,0,1,1,0,161388.22,1
606,15703783,611,France,Female,40,3,0,1,1,0,171340.68,0
607,15789546,524,Germany,Female,40,4,116536.43,1,1,0,131778.57,1
608,15634359,741,Spain,Male,39,8,114327.79,1,0,0,75832.53,0
609,15798895,614,Spain,Male,26,7,0,1,1,0,57549.65,0
610,15754919,635,France,Male,46,7,0,2,0,1,64839.23,0
611,15802570,650,France,Male,34,6,0,2,1,1,174969.92,0
612,15797960,652,France,Female,44,1,0,2,1,0,131804.86,0
613,15576945,584,France,Male,23,1,0,2,1,1,100556.98,0
614,15783883,716,France,Female,32,5,107556.06,2,1,1,157097.09,0
615,15789815,715,Germany,Female,48,9,123374.46,1,0,1,168034.9,1
616,15637476,674,France,Female,51,2,0,1,0,1,121408.56,1
617,15641655,602,France,Male,31,3,0,2,1,1,125256.53,0
618,15635277,593,France,Male,33,7,0,2,0,0,86410.28,0
619,15583576,437,France,Female,54,7,0,1,1,0,9085,1
620,15648047,637,Germany,Female,41,6,122522.37,1,1,1,79866.73,0
621,15741092,648,Spain,Male,30,9,0,2,1,0,3560,0
622,15644878,642,France,Male,34,4,0,2,1,0,76544.9,0
623,15665524,724,Germany,Female,33,5,156771.68,1,1,1,75927.17,1
624,15682467,549,France,Male,45,6,0,2,1,0,111605.9,1
625,15596713,705,France,Female,35,1,0,2,1,0,125870.5,0
626,15629338,610,France,Male,39,9,0,2,0,1,168544.85,0
627,15576060,758,France,Female,21,2,0,2,1,1,136079.64,0
628,15743817,675,Spain,Male,43,8,0,1,1,0,48502.88,0
629,15696900,572,France,Male,36,8,118886.55,1,1,0,81313.51,0
630,15708546,745,France,Male,33,7,0,2,0,1,101693.73,0
631,15752841,639,France,Male,26,9,123642.44,1,1,0,55701.62,0
633,15743040,766,France,Male,37,9,0,1,1,1,62700.07,0
635,15682543,543,France,Female,42,9,0,1,0,0,154360.97,0
636,15770255,714,France,Male,24,8,141555.55,1,1,1,64539.64,0
637,15777901,682,France,Male,34,5,109106.8,1,0,1,126469.09,0
638,15600724,603,Spain,Male,34,10,0,1,0,0,158918.03,0
639,15792934,684,Germany,Female,39,8,121685.31,1,1,1,163798.41,1
640,15657321,591,France,Male,39,7,0,2,1,1,76640.29,0
641,15727556,722,France,Female,49,5,137891.35,2,0,1,144870.28,1
642,15782778,705,France,Male,27,6,0,2,1,0,171378.77,0
643,15652289,535,Germany,Male,41,6,121823.7,1,1,0,116520.07,0
645,15804822,611,France,Male,38,4,0,2,0,0,130866.95,0
646,15789955,850,Spain,Male,36,0,0,2,1,0,103570.8,0
647,15682533,741,France,Male,21,5,0,2,0,0,170818.02,0
648,15615032,686,Spain,Male,24,7,0,2,1,0,53817.23,0
649,15671390,711,France,Female,37,5,0,2,1,0,16081.62,0
650,15697095,757,France,Male,52,3,0,2,1,1,123872,0
651,15586699,645,France,Female,27,10,144940.95,1,1,1,173940.59,0
652,15700813,635,France,Male,52,7,0,2,1,1,142377.69,0
653,15682773,638,France,Female,35,6,0,1,1,1,161388.22,0
654,15665956,776,Spain,Male,36,6,0,2,1,0,147720.27,0
655,15799785,716,Spain,Female,21,1,0,2,1,0,171575.54,0
656,15658969,663,Germany,Female,50,4,111095.82,1,1,0,125962.02,1
657,15761102,614,Germany,Male,27,5,183555.24,2,1,0,180598.86,0
658,15581089,673,France,Female,45,6,0,1,1,1,70774.97,0
660,15813303,704,France,Male,40,5,0,2,1,0,121207.66,0
661,15727489,705,Germany,Male,41,3,120782.7,1,0,1,129964.94,0
662,15725002,593,France,Male,38,6,0,1,0,1,121085.72,0
663,15572022,559,France,Male,40,0,0,1,0,1,141230.07,1
665,15603851,687,Germany,Male,57,8,106910.98,2,1,1,177719.88,1
666,15734999,611,France,Female,46,4,0,2,1,1,52876.41,0
667,15572390,596,France,Male,36,9,0,2,1,0,132770.11,0
668,15803457,602,France,Female,41,10,0,1,1,1,55725.04,0
669,15582591,554,Spain,Male,40,4,0,2,0,1,131768.98,0
670,15726557,543,France,Male,31,5,73070.18,1,0,1,48820.89,0
671,15625916,679,Spain,Female,39,0,0,2,1,1,60429.43,0
672,15682467,686,France,Female,37,8,0,2,1,1,50774.81,0
673,15724251,593,Spain,Female,32,5,0,2,1,1,35199.24,0
674,15789865,758,Spain,Male,42,7,122453.37,1,0,0,134720.51,0
675,15619340,696,Spain,Female,32,7,0,2,1,1,81409,0
676,15756472,651,Germany,Male,29,6,127837.54,2,1,0,174738.2,0
677,15704586,758,France,Female,33,9,125724.95,1,1,1,38773.74,0
678,15653547,564,France,Female,48,9,123971.51,3,0,0,59938.81,1
679,15589428,663,France,Male,29,4,126077.43,1,0,0,152876.43,0
680,15613787,593,Germany,Female,40,10,121827.18,1,1,0,140723.05,1
681,15591628,575,Spain,Male,37,7,0,2,1,0,62449.07,0
682,15628893,704,France,Female,32,8,0,2,1,1,74564.41,0
683,15675141,663,Spain,Female,48,3,0,2,1,1,186942.49,0
684,15726588,684,France,Female,33,7,0,2,1,1,157891.86,0
685,15666096,603,Spain,Male,31,9,0,2,1,1,143030.09,0
686,15648030,686,France,Male,36,8,111060.05,1,0,0,45418.12,0
687,15777901,757,France,Female,49,9,0,1,1,1,143981.27,1
688,15800746,686,France,Female,46,7,0,1,1,0,90928.48,1
689,15780409,705,France,Female,52,9,0,1,0,0,68815.05,1
690,15643819,663,France,Male,30,2,0,2,0,1,119927.84,0
691,15589924,554,France,Male,42,2,0,2,1,0,173486.39,0
692,15587562,754,Spain,Female,39,1,0,2,1,0,164074.89,0
693,15752507,658,Spain,Female,48,1,0,1,1,0,107891.39,1
694,15765093,526,Spain,Male,51,1,0,1,1,0,51752.18,1
695,15718443,710,France,Male,44,5,0,1,1,1,76614.04,0
696,15806922,685,France,Male,39,5,0,2,1,1,126471.14,0
697,15591386,657,France,Male,28,8,142946.13,1,0,1,115227.02,0
698,15727041,643,France,Male,39,7,142929.16,2,1,1,92816.86,0
701,15691792,607,Spain,Male,45,9,0,1,1,0,171768.76,1
702,15724334,679,France,Male,28,2,80964.57,1,1,1,142956.48,0
703,15793331,613,France,Male,40,9,0,1,1,1,152956.33,0
704,15629603,569,France,Male,35,2,0,2,1,1,149575.43,0
705,15576219,738,France,Male,39,9,0,2,1,1,161388.22,0
706,15752388,717,Spain,Male,31,9,0,1,1,0,119808.64,0
707,15581295,651,France,Male,36,3,0,2,1,1,187800.63,0
708,15730272,742,France,Male,46,2,0,1,0,0,64849.74,1
709,15644938,538,France,Male,52,4,0,1,1,0,61538.43,1
710,15668580,675,France,Female,50,8,0,3,1,0,28373.86,1
712,15722533,766,Spain,Female,34,7,0,2,1,0,61257.83,0
713,15694879,714,Spain,Male,30,8,109330.06,2,1,0,127939.26,0
714,15636444,616,Germany,Male,43,2,122354.31,1,1,0,23135.65,0
715,15572706,498,France,Female,40,2,0,1,1,0,181694.44,1
716,15652948,746,France,Female,33,5,0,2,1,0,76611.33,0
717,15626507,620,France,Male,29,2,0,2,1,1,182055.36,0
718,15744607,691,France,Female,42,8,0,2,1,0,151481.86,0
719,15671256,711,Spain,Female,37,2,0,2,1,1,182728.8,0
720,15772573,705,France,Male,37,3,0,1,0,1,124489.88,0
721,15589320,732,Spain,Male,46,6,0,2,1,1,170821.43,0
722,15632439,692,France,Female,43,6,0,2,1,0,103921.42,0
723,15633260,711,Spain,Female,33,6,0,2,1,1,40889.14,0
724,15696588,645,Germany,Female,48,3,123322.15,1,0,0,49713.87,1
725,15656613,679,France,Female,30,5,0,2,1,1,105965.05,0
726,15732644,593,France,Male,52,8,0,2,0,1,71175.94,0
727,15807525,634,France,Female,50,2,0,1,1,0,14081.62,1
728,15736431,588,France,Female,30,5,0,2,1,1,162960.05,0
729,15581332,632,France,Male,32,7,92646.93,1,1,1,123956.83,0
730,15790829,661,Spain,Female,35,1,0,2,1,1,152884.85,0
731,15683553,718,Spain,Male,32,9,0,2,1,1,133699.82,0
732,15793883,685,France,Male,40,8,0,2,1,1,151169.96,0
733,15742210,461,France,Male,30,0,0,1,1,1,126281.84,1
734,15577598,741,Spain,Male,35,5,0,2,1,0,143628.31,0
735,15730488,778,France,Female,31,5,0,2,0,0,83058.14,0
736,15597909,589,France,Male,37,5,0,1,0,1,118974.77,1
737,15674573,697,France,Female,35,9,0,2,1,1,75574.48,0
738,15595937,745,France,Female,28,1,0,2,1,1,103832.58,0
740,15591169,661,Spain,Male,55,3,0,2,1,1,185547.71,0
741,15661708,695,Germany,Male,41,5,138166.3,2,1,1,62990.62,0
742,15617407,684,France,Female,29,4,115569.21,1,1,1,175722.31,0
743,15625047,637,France,Male,46,7,141242.57,1,1,1,60972.84,0
744,15718245,743,Spain,Male,48,9,0,1,0,0,111868.23,1
745,15768474,716,Spain,Female,28,8,71433.08,1,1,1,182624.51,0
746,15803365,696,France,Female,29,2,0,2,0,0,166516.84,0
747,15643487,571,France,Female,33,7,0,2,1,0,110114.19,0
748,15691823,622,France,Male,48,2,0,2,0,1,168895.06,1
749,15631868,605,France,Male,39,2,0,2,0,0,129562.74,0
750,15771543,638,France,Male,34,8,0,2,0,0,16081.62,0
751,15624391,705,Spain,Male,35,4,0,2,1,0,158973.77,0
752,15802088,537,France,Male,32,7,0,1,0,0,135925.72,0
754,15768887,736,Germany,Female,53,9,83765.35,1,1,1,116973.45,1
755,15742229,531,Germany,Female,53,6,133656.92,1,1,0,71333.44,1
756,15579969,663,Germany,Male,50,1,126598.99,1,1,1,128841.31,1
757,15793331,614,Spain,Female,36,6,0,2,1,1,131660.31,0
758,15699415,740,Germany,Female,42,3,106570.86,2,1,0,171060.01,1
759,15683521,724,France,Male,32,6,0,2,1,0,72861.94,0
760,15614893,634,France,Female,50,9,0,1,1,0,57553.02,1
761,15651460,681,France,Male,38,8,0,2,0,1,152643.48,0
762,15579583,770,France,Male,41,4,119785.47,2,1,1,582.53,0
763,15796074,677,France,Male,32,3,118889.66,1,0,0,176743.51,0
764,15677906,810,France,Female,31,2,0,2,1,1,131283.6,0
765,15641170,775,France,Male,45,8,0,2,0,1,82951.12,0
766,15626985,633,France,Male,36,5,0,1,1,1,115650.63,0
767,15571244,738,Spain,Male,29,5,126619.27,1,1,1,175072.47,0
768,15690733,597,Spain,Female,48,1,128389.63,3,0,0,49133.45,1
769,15695301,538,Germany,Female,41,9,111093.01,2,0,0,145936.81,1
770,15736287,662,France,Male,33,9,122661.39,1,1,1,168816.22,0
771,15595588,652,France,Female,28,0,0,1,1,1,161653.5,0
772,15730287,714,Germany,Male,35,2,91241.85,1,0,0,172097.4,1
773,15807553,724,France,Male,32,2,0,2,1,1,180716.1,0
774,15638494,818,France,Male,26,2,88902.21,1,0,0,73656.38,0
775,15788215,716,France,Female,37,2,0,2,1,1,130686.59,0
776,15775888,632,Spain,Female,42,7,0,2,1,0,45445.78,0
778,15674573,646,France,Male,42,10,0,2,0,0,146949.74,0
779,15757912,710,Spain,Male,38,1,0,2,0,1,94440.45,0
780,15688865,573,France,Male,44,3,0,2,1,1,127433.56,0
781,15663438,613,Germany,Female,49,5,109844.81,2,0,0,152577.62,1
782,15702912,647,Germany,Male,33,5,132412.38,2,1,0,178827.3,0
783,15750765,648,Germany,Male,32,7,120916.52,1,1,1,159888.1,0
784,15734987,619,France,Female,32,7,0,1,0,1,179445.24,1
785,15803947,659,France,Male,41,7,0,2,1,1,71420.16,0
786,15803840,686,France,Male,40,7,0,2,1,1,173576.71,0
787,15632263,641,Germany,Female,42,0,103499.05,2,1,1,82938.99,0
788,15687913,597,France,Male,41,2,0,2,1,0,111868.23,0
789,15583716,775,Germany,Female,40,4,143930.92,1,1,1,166476.95,0
790,15672432,678,Spain,Female,47,2,0,2,1,1,144880.69,0
791,15640280,850,Spain,Male,33,1,0,2,1,0,183569.25,0
792,15707559,479,France,Female,41,4,117070.21,1,1,0,95857.18,0
793,15578788,850,Germany,Female,58,8,129895.19,1,1,0,155786.39,1
794,15662093,801,Germany,Female,37,4,149762.08,2,0,0,141152.28,0
795,15673820,676,France,Male,29,6,0,2,1,0,102233.73,0
796,15643679,738,France,Female,37,7,127440.2,1,1,1,97939.6,0
798,15591724,682,Germany,Female,26,9,113177.2,2,1,1,142995.32,0
799,15696852,634,France,Male,34,5,0,2,1,0,4861.72,0
800,15803764,686,France,Male,29,6,0,2,1,1,59115.77,0
801,15742028,521,France,Male,35,5,0,2,1,0,188533.11,0
802,15705657,653,France,Female,45,8,0,1,0,0,82565.01,1
803,15634968,751,France,Female,35,3,0,2,1,0,140197.42,0
804,15677052,754,France,Female,36,4,143637.53,1,1,1,180769.55,0
805,15704597,593,France,Female,30,2,0,2,1,1,149170.25,0
806,15694409,582,Germany,Female,44,1,115465.98,2,1,0,120586.32,0
807,15757837,678,France,Male,38,7,141040.01,1,1,0,76773.53,0
808,15746708,721,France,Female,25,9,0,2,1,1,151815.76,0
809,15686670,598,France,Male,36,1,0,2,1,1,141035.65,0
810,15644297,579,France,Female,28,5,0,2,0,0,27380.99,0
812,15592089,803,Germany,Male,33,6,145974.79,1,0,0,81482.2,0
813,15571529,523,France,Male,32,9,0,2,1,0,166677.54,0
814,15737647,651,France,Male,45,3,134936.94,1,1,1,152054.33,0
815,15679394,623,France,Male,51,3,156773.78,1,1,0,121542.33,1
816,15792722,589,France,Female,32,4,96956.1,1,0,1,163484.8,0
817,15716085,581,Germany,Male,43,3,164948.98,1,1,1,115146.3,1
818,15734008,724,France,Female,32,3,0,1,0,1,151335.24,0
819,15606849,738,France,Female,38,5,90963.49,1,1,1,146895.86,0
821,15682533,850,France,Male,28,8,0,2,1,0,48505.1,0
822,15642570,584,Spain,Male,45,1,118087.68,1,1,1,158840.99,1
824,15568876,735,Spain,Male,34,9,0,1,0,0,83478.12,1
826,15772381,708,France,Male,33,7,0,2,1,1,131173.9,0
827,15765952,695,France,Female,27,6,0,2,1,1,86022.09,0
828,15745455,646,Germany,Female,32,2,139887.01,2,1,1,52449.62,0
829,15581229,637,Spain,Male,31,0,0,2,1,0,159132.83,0
830,15610903,607,Spain,Male,32,9,0,2,1,1,96832.82,0
831,15691543,676,France,Male,32,2,0,1,1,0,180598.77,0
832,15628963,753,France,Female,37,10,0,2,1,0,187632.23,0
833,15643394,686,France,Female,31,9,0,2,1,0,73686.75,0
834,15731760,719,France,Male,28,3,0,1,0,0,138526.96,0
835,15703793,774,France,Female,37,5,0,2,1,0,121098.65,0
836,15608226,766,Germany,Female,48,7,114543.27,1,0,1,71173.64,1
837,15575247,699,Germany,Female,37,9,119278.44,2,1,0,54487.43,0
838,15703588,527,Germany,Male,49,2,116537.6,1,0,0,120790.02,1
839,15628298,686,France,Male,42,2,0,2,1,0,143022.42,0
840,15604515,844,France,Male,36,7,0,2,0,1,54926.51,0
841,15675141,459,France,Male,36,8,0,2,1,0,163666.85,0
842,15757577,562,France,Female,40,7,0,2,0,0,93959.96,0
843,15759480,597,France,Male,38,7,0,2,0,0,170829.87,0
844,15648881,743,France,Male,40,10,0,1,1,1,101617.43,0
845,15734987,651,Spain,Male,38,10,0,2,1,1,128882.66,0
846,15801466,710,France,Female,45,8,138032.15,1,1,0,79577.4,1
847,15716800,590,Germany,Female,31,10,91547.84,1,1,0,93716.38,0
848,15628298,645,France,Male,30,7,109733.2,1,1,1,121568.37,0
849,15722583,461,France,Female,30,1,0,2,1,0,94862.93,0
850,15704987,616,Spain,Male,31,2,0,2,1,1,96670.2,0
851,15645200,647,France,Female,30,5,0,2,1,0,92811.2,1
